X,Date,Time,Player1,Player2,Sets_P1,Sets_P2,P1_G1,P2_G1,P1_G2,P2_G2,P1_G3,P2_G3,P1_G4,P2_G4,P1_G5,P2_G5,HomeWinner,P1_WinRate,P2_WinRate,P1_Elo,P2_Elo,Elo_Diff,P1_Streak,P2_Streak,Series_Type
144,6/10/2022,14:05:00,Drobov D.,Vilenchyts N.,3,0,11,5,11,5,11,3,,,,,1,,,1000.0,1000.0,0.0,0,0,Sweep
145,6/10/2022,14:05:00,Skripnik S.,Kolbasenko O.,2,3,13,11,9,11,7,11,11.0,4.0,7.0,11.0,0,0.25,0.5,977.6,999.2,-21.600000000000023,0,0,Secure
146,6/10/2022,14:15:00,Plyska O.,Sprongl J.,3,2,11,4,11,4,5,11,9.0,11.0,11.0,4.0,1,1.0,0.0,1012.0,988.0,24.0,1,0,Secure
147,6/10/2022,14:20:00,Papirnik O.,Marko J.,0,3,8,11,10,12,9,11,,,,,0,0.3333,1.0,988.0,1035.1,-47.09999999999991,0,3,Sweep
148,6/10/2022,14:20:00,Romanenko I.,Mul S.,0,3,4,11,8,11,9,11,,,,,0,0.5,1.0,1000.0,1045.6,-45.59999999999991,0,4,Sweep
149,6/10/2022,14:20:00,Slozka M.,Daragan S.,3,2,4,11,10,12,11,3,11.0,8.0,11.0,6.0,1,0.25,0.0,977.5,954.5,23.0,0,0,Comeback
150,6/10/2022,14:25:00,Horbanenko O.,Cherevko R.,2,3,11,9,6,11,11,8,10.0,12.0,8.0,11.0,0,0.3333,0.3333,987.2,987.2,0.0,0,0,Secure
151,6/10/2022,14:25:00,Nakliutskyi A.,Nikolenko S.,1,3,2,11,7,11,11,9,12.0,14.0,,,0,0.25,0.75,976.8,1021.6,-44.80000000000007,0,1,Secure
154,6/10/2022,14:30:00,Zydel J.,Luder J.,3,1,11,4,9,11,11,8,11.0,6.0,,,1,0.0,0.0,988.0,988.0,0.0,0,0,Secure
153,6/10/2022,14:30:00,Zaporozhets R.,Maliuk S.,3,2,9,11,11,7,5,11,11.0,5.0,11.0,9.0,1,1.0,0.0,1012.0,988.0,24.0,1,0,Secure
152,6/10/2022,14:30:00,Tsoi K.,Yurenev O.,3,2,11,13,12,10,9,11,11.0,7.0,11.0,5.0,1,0.0,0.25,954.4,978.4,-24.0,0,0,Secure
155,6/10/2022,14:35:00,Sklyarenko A.,Mishchenko V.,3,1,11,7,11,8,8,11,11.0,9.0,,,1,1.0,0.5,1045.6,997.6,47.999999999999886,4,0,Secure
156,6/10/2022,14:35:00,Zholubak R.,Honchar Y.,3,2,9,11,9,11,11,7,11.0,4.0,12.0,10.0,1,0.0,1.0,988.0,1012.0,-24.0,0,1,Comeback
157,6/10/2022,14:45:00,Zimcik L.,Pavelka J.,3,0,11,6,11,7,11,8,,,,,1,1.0,0.0,1012.0,988.0,24.0,1,0,Sweep
158,6/10/2022,14:50:00,Dubrovin V.,Semipeadnii V.,3,0,11,6,11,4,11,8,,,,,1,0.75,0.5,1023.2,999.2,24.0,2,1,Sweep
159,6/10/2022,14:50:00,Turek T.,Mikus D.,1,3,5,11,4,11,11,2,7.0,11.0,,,0,0.25,0.5,977.7,1000.0,-22.299999999999955,0,1,Secure
160,6/10/2022,14:55:00,Masko Y.,Melnik V.,0,3,5,11,7,11,10,12,,,,,0,0.75,0.5,1025.6,1001.6,23.999999999999886,3,2,Sweep
161,6/10/2022,15:00:00,Barsa T.,Zydel J.,3,0,11,9,11,5,11,3,,,,,1,0.5,0.5,1000.0,1000.0,0.0,0,1,Sweep
162,6/10/2022,15:00:00,Kunchurov D.,Ponomarenko O.,1,3,11,9,7,11,4,11,5.0,11.0,,,0,1.0,0.75,1045.6,1022.4,23.199999999999932,4,2,Secure
163,6/10/2022,15:00:00,Miroshnychenko S.,Hubenko M.,3,1,9,11,12,10,11,9,11.0,6.0,,,1,1.0,0.0,1012.0,988.0,24.0,1,0,Secure
164,6/10/2022,15:05:00,Nadporozhskyi O.,Mrykh M.,2,3,17,19,12,10,13,15,11.0,7.0,8.0,11.0,0,0.25,0.5,978.4,1001.6,-23.200000000000045,1,1,Neck & Neck
165,6/10/2022,15:05:00,Tebenko Y.,Korobko V.,2,3,6,11,11,9,9,11,11.0,7.0,7.0,11.0,0,,,1000.0,1000.0,0.0,0,0,Neck & Neck
166,6/10/2022,15:05:00,Vilenchyts N.,Yurchenko K.,2,3,11,5,14,12,6,11,11.0,13.0,3.0,11.0,0,0.0,1.0,988.0,1012.0,-24.0,0,1,Comeback
167,6/10/2022,15:15:00,Plyska O.,Zimcik L.,0,3,7,11,8,11,6,11,,,,,0,1.0,1.0,1023.2,1023.2,0.0,2,2,Sweep
169,6/10/2022,15:20:00,Shkepu S.,Lipkan D.,3,2,11,7,11,9,9,11,6.0,11.0,11.0,6.0,1,0.25,0.0,978.4,953.6,24.799999999999955,0,0,Secure
168,6/10/2022,15:20:00,Cechvala R.,Marko J.,3,0,11,7,13,11,12,10,,,,,1,0.75,1.0,1024.0,1045.5,-21.5,3,4,Sweep
170,6/10/2022,15:25:00,Zemiantsev S.,Cherevko R.,1,3,11,13,11,9,9,11,8.0,11.0,,,0,0.5,0.5,1000.0,999.2,0.7999999999999545,0,1,Secure
171,6/10/2022,15:30:00,Huchok A.,Kolos Y.,3,0,11,5,11,5,11,6,,,,,1,,,1000.0,1000.0,0.0,0,0,Sweep
172,6/10/2022,15:30:00,Lushchyk A.,Ziakun O.,3,2,5,11,15,13,11,6,10.0,12.0,11.0,5.0,1,1.0,0.0,1012.0,988.0,24.0,1,0,Secure
173,6/10/2022,15:30:00,Zezule O.,Luder J.,3,2,9,11,5,11,11,3,12.0,10.0,11.0,3.0,1,1.0,0.0,1024.0,976.0,48.0,2,0,Comeback
174,6/10/2022,15:35:00,Bochkovskyi V.,Drobov D.,0,3,5,11,6,11,6,11,,,,,0,0.0,1.0,988.0,1012.0,-24.0,0,1,Sweep
175,6/10/2022,15:35:00,Samofal Y.,Peretiatko A.,1,3,10,12,11,6,4,11,9.0,11.0,,,0,0.5,,1001.6,1000.0,1.6000000000000227,1,0,Secure
176,6/10/2022,15:45:00,Sprongl J.,Pavelka J.,3,1,5,11,11,8,11,9,11.0,7.0,,,1,0.0,0.0,976.8,976.8,0.0,0,0,Secure
177,6/10/2022,15:50:00,Pashkevich R.,Kovik I.,3,2,9,11,11,5,7,11,11.0,4.0,11.0,4.0,1,,,1000.0,1000.0,0.0,0,0,Secure
178,6/10/2022,15:50:00,Zachar M.,Papirnik O.,2,3,4,11,6,11,11,6,11.0,6.0,10.0,12.0,0,0.25,0.25,975.2,977.6,-2.3999999999999773,0,0,Secure
179,6/10/2022,15:55:00,Baranovskiy S.,Horbanenko O.,2,3,10,12,9,11,11,8,11.0,3.0,10.0,12.0,0,0.5,0.25,998.4,975.2,23.199999999999932,0,0,Secure
180,6/10/2022,15:55:00,Okopnyi V.,Budnikov A.,1,3,11,7,7,11,9,11,13.0,15.0,,,0,,,1000.0,1000.0,0.0,0,0,Secure
181,6/10/2022,16:00:00,Zaporozhets R.,Miroshnychenko S.,1,3,7,11,9,11,12,10,9.0,11.0,,,0,1.0,1.0,1023.2,1023.2,0.0,2,2,Secure
183,6/10/2022,16:05:00,Zholubak R.,Vilenchyts N.,0,3,6,11,8,11,5,11,,,,,0,0.5,0.0,1000.8,976.8,24.0,1,0,Sweep
182,6/10/2022,16:05:00,Volkov P.,Sokoltsov Y.,1,3,11,3,9,11,9,11,10.0,12.0,,,0,,,1000.0,1000.0,0.0,0,0,Secure
184,6/10/2022,16:20:00,Crainiucov G.,Uzun N.,1,3,6,11,11,7,9,11,8.0,11.0,,,0,,,1000.0,1000.0,0.0,0,0,Secure
185,6/10/2022,16:20:00,Zimcik L.,Plyska O.,3,0,11,4,11,8,11,9,,,,,1,1.0,0.6667,1035.2,1011.2,24.0,3,0,Sweep
186,6/10/2022,16:25:00,Tebenko Y.,Kolos Y.,2,3,5,11,11,6,21,19,9.0,11.0,9.0,11.0,0,0.0,0.0,988.0,988.0,0.0,0,0,Recovery
187,6/10/2022,16:30:00,Marchuk M.,Chernyshov D.,3,2,5,11,8,11,11,8,11.0,4.0,11.0,8.0,1,0.8,0.0,1032.8,953.7,79.09999999999991,3,0,Comeback
188,6/10/2022,16:30:00,Ziakun O.,Maliuk S.,3,2,12,10,13,11,9,11,10.0,12.0,11.0,5.0,1,0.0,0.0,976.8,976.8,0.0,0,0,Secure
189,6/10/2022,16:35:00,Drobov D.,Honchar Y.,3,0,11,6,11,6,13,11,,,,,1,1.0,0.5,1023.2,999.2,24.0,2,0,Sweep
190,6/10/2022,16:35:00,Khorolskyi V.,Pereyaslavsky D.,3,1,11,6,6,11,11,3,14.0,12.0,,,1,,,1000.0,1000.0,0.0,0,0,Secure
191,6/10/2022,16:35:00,Zezule O.,Barsa T.,3,0,11,9,11,6,11,5,,,,,1,1.0,0.6667,1034.4,1012.0,22.40000000000009,3,1,Sweep
192,6/10/2022,16:50:00,Mischenko S.,Dobrzhinsky O.,3,1,11,3,16,14,8,11,11.0,9.0,,,1,,,1000.0,1000.0,0.0,0,0,Secure
193,6/10/2022,16:50:00,Pavelka J.,Sprongl J.,2,3,7,11,4,11,11,4,11.0,6.0,8.0,11.0,0,0.0,0.3333,964.8,988.8,-24.0,0,1,Secure
194,6/10/2022,16:55:00,Budnikov A.,Korobko V.,0,3,8,11,8,11,6,11,,,,,0,1.0,1.0,1012.0,1012.0,0.0,1,1,Sweep
195,6/10/2022,16:55:00,Kyilo V.,Diachenko M.,2,3,11,6,2,11,7,11,11.0,3.0,10.0,12.0,0,0.5,0.75,1000.8,1023.2,-22.40000000000009,1,2,Secure
197,6/10/2022,17:00:00,Lushchyk A.,Hubenko M.,2,3,11,5,11,9,8,11,6.0,11.0,9.0,11.0,0,1.0,0.0,1023.2,976.8,46.40000000000009,2,0,Comeback
196,6/10/2022,17:00:00,Cuba M.,Novak R.,3,1,11,9,6,11,11,3,11.0,7.0,,,1,,,1000.0,1000.0,0.0,0,0,Secure
198,6/10/2022,17:05:00,Bochkovskyi V.,Yurchenko K.,2,3,8,11,11,8,8,11,11.0,9.0,9.0,11.0,0,0.0,1.0,976.8,1023.2,-46.40000000000009,0,2,Neck & Neck
199,6/10/2022,17:05:00,Samofal Y.,Sokoltsov Y.,3,1,11,13,11,7,11,6,12.0,10.0,,,1,0.4,1.0,989.6,1012.0,-22.399999999999977,0,1,Secure
200,6/10/2022,17:20:00,Pashkevich R.,Uzun N.,0,3,6,11,10,12,7,11,,,,,0,1.0,1.0,1012.0,1012.0,0.0,1,1,Sweep
201,6/10/2022,17:25:00,Huchok A.,Okopnyi V.,0,3,11,13,9,11,10,12,,,,,0,1.0,0.0,1012.0,988.0,24.0,1,0,Sweep
202,6/10/2022,17:25:00,Sachuk S.,Hryshchenko O.,3,2,4,11,11,5,12,10,5.0,11.0,13.0,11.0,1,0.6,0.75,1011.2,1021.6,-10.399999999999977,1,0,Secure
203,6/10/2022,17:30:00,Svoboda V.,Melisek M.,2,3,4,11,11,7,12,14,11.0,7.0,8.0,11.0,0,,,1000.0,1000.0,0.0,0,0,Neck & Neck
204,6/10/2022,17:30:00,Zaporozhets R.,Ziakun O.,2,3,11,5,6,11,6,11,11.0,9.0,9.0,11.0,0,0.6667,0.3333,1011.2,988.8,22.40000000000009,0,1,Secure
205,6/10/2022,17:35:00,Pereyaslavsky D.,Peretiatko A.,1,3,8,11,7,11,11,9,6.0,11.0,,,0,0.0,1.0,988.0,1012.1,-24.100000000000023,0,1,Secure
206,6/10/2022,17:40:00,Zholubak R.,Drobov D.,0,3,11,13,9,11,5,11,,,,,0,0.3333,1.0,988.0,1034.3,-46.299999999999955,0,3,Sweep
207,6/10/2022,17:45:00,Brichacek D.,Rulc L.,0,3,8,11,8,11,11,13,,,,,0,,,1000.0,1000.0,0.0,0,0,Sweep
208,6/10/2022,17:50:00,Dobrzhinsky O.,Kovik I.,2,3,11,9,8,11,11,5,6.0,11.0,11.0,13.0,0,0.0,0.0,988.0,988.0,0.0,0,0,Secure
210,6/10/2022,17:55:00,Tebenko Y.,Budnikov A.,2,3,4,11,11,7,11,9,8.0,11.0,10.0,12.0,0,0.0,0.5,976.0,1000.0,-24.0,0,0,Recovery
209,6/10/2022,17:55:00,Marchuk M.,Diachenko M.,0,3,7,11,10,12,6,11,,,,,0,0.8333,0.8,1042.1,1034.4,7.699999999999818,4,3,Sweep
211,6/10/2022,18:00:00,Cuba M.,Melisek M.,3,0,11,6,11,6,11,6,,,,,1,1.0,1.0,1012.0,1012.0,0.0,1,1,Sweep
212,6/10/2022,18:00:00,Lushchyk A.,Miroshnychenko S.,3,1,8,11,11,5,11,6,11.0,6.0,,,1,0.6667,1.0,1009.6,1035.2,-25.600000000000023,0,3,Secure
213,6/10/2022,18:05:00,Bochkovskyi V.,Vilenchyts N.,0,3,5,11,8,11,8,11,,,,,0,0.0,0.3333,966.4,989.7,-23.300000000000068,0,1,Sweep
214,6/10/2022,18:05:00,Pfleger M.,Fafek J.,1,3,3,11,10,12,11,6,8.0,11.0,,,0,,,1000.0,1000.0,0.0,0,0,Secure
215,6/10/2022,18:05:00,Volkov P.,Khorolskyi V.,3,2,9,11,11,2,11,3,3.0,11.0,11.0,8.0,1,0.0,1.0,988.0,1012.0,-24.0,0,1,Secure
216,6/10/2022,18:20:00,Crainiucov G.,Mischenko S.,3,1,11,7,6,11,11,6,12.0,10.0,,,1,0.0,1.0,988.0,1012.0,-24.0,0,1,Secure
217,6/10/2022,18:25:00,Hryshchenko O.,Chernyshov D.,0,3,9,11,6,11,7,11,,,,,0,0.6,0.0,1009.2,944.4,64.80000000000007,0,0,Sweep
218,6/10/2022,18:25:00,Okopnyi V.,Kolos Y.,3,1,9,11,14,12,11,4,12.0,10.0,,,1,0.5,0.5,1000.8,1000.0,0.7999999999999545,1,1,Secure
219,6/10/2022,18:30:00,Brichacek D.,Fafek J.,3,1,11,5,6,11,12,10,11.0,6.0,,,1,0.0,1.0,988.0,1012.0,-24.0,0,1,Secure
220,6/10/2022,18:30:00,Svoboda V.,Novak R.,3,2,11,9,11,8,9,11,10.0,12.0,13.0,11.0,1,0.0,0.0,988.0,988.0,0.0,0,0,Secure
221,6/10/2022,18:35:00,Honchar Y.,Yurchenko K.,2,3,11,5,11,5,5,11,7.0,11.0,10.0,12.0,0,0.3333,1.0,988.0,1033.6,-45.59999999999991,0,3,Comeback
222,6/10/2022,18:35:00,Samofal Y.,Pereyaslavsky D.,2,3,11,7,11,2,8,11,13.0,15.0,6.0,11.0,0,0.5,0.0,1002.3,976.8,25.5,1,0,Comeback
223,6/10/2022,18:50:00,Pashkevich R.,Dobrzhinsky O.,3,2,3,11,13,11,7,11,11.0,9.0,12.0,10.0,1,0.5,0.0,1000.0,976.0,24.0,0,0,Secure
224,6/10/2022,18:50:00,Pfleger M.,Rulc L.,0,3,4,11,7,11,7,11,,,,,0,0.0,1.0,988.0,1012.0,-24.0,0,1,Sweep
225,6/10/2022,18:55:00,Kyilo V.,Sachuk S.,2,3,12,10,11,9,6,11,5.0,11.0,5.0,11.0,0,0.4,0.6667,989.6,1023.5,-33.89999999999998,0,2,Comeback
226,6/10/2022,19:00:00,Cuba M.,Svoboda V.,3,2,5,11,5,11,11,5,12.0,10.0,14.0,12.0,1,1.0,0.5,1024.0,1000.0,24.0,2,1,Comeback
227,6/10/2022,19:00:00,Zaporozhets R.,Lushchyk A.,0,3,10,12,11,13,9,11,,,,,0,0.5,0.75,998.4,1022.5,-24.100000000000023,0,1,Sweep
228,6/10/2022,19:05:00,Khorolskyi V.,Sokoltsov Y.,1,3,11,8,7,11,11,13,9.0,11.0,,,0,0.5,0.5,999.2,999.2,0.0,0,0,Secure
229,6/10/2022,19:05:00,Zholubak R.,Bochkovskyi V.,3,1,12,10,5,11,12,10,11.0,7.0,,,1,0.25,0.0,977.6,955.2,22.399999999999977,0,0,Secure
230,6/10/2022,19:15:00,Brichacek D.,Pfleger M.,3,1,17,15,9,11,11,6,11.0,7.0,,,1,0.5,0.0,1000.8,976.8,24.0,1,0,Secure
231,6/10/2022,19:20:00,Huchok A.,Korobko V.,0,3,12,14,11,13,5,11,,,,,0,0.5,1.0,999.2,1024.0,-24.799999999999955,0,2,Sweep
232,6/10/2022,19:20:00,Mischenko S.,Uzun N.,3,0,11,9,12,10,11,8,,,,,1,0.5,1.0,999.2,1024.0,-24.799999999999955,0,2,Sweep
233,6/10/2022,19:25:00,Marchuk M.,Hryshchenko O.,0,3,6,11,6,11,6,11,,,,,0,0.7143,0.5,1029.8,995.0,34.799999999999955,0,0,Sweep
234,6/10/2022,19:25:00,Tebenko Y.,Okopnyi V.,3,2,11,8,6,11,11,9,7.0,11.0,11.0,9.0,1,0.0,0.6667,964.8,1012.8,-48.0,0,2,Neck & Neck
235,6/10/2022,19:35:00,Drobov D.,Yurchenko K.,1,3,11,9,7,11,9,11,7.0,11.0,,,0,1.0,1.0,1044.8,1044.0,0.7999999999999545,4,4,Secure
236,6/10/2022,19:35:00,Melisek M.,Novak R.,2,3,11,13,11,7,11,7,8.0,11.0,7.0,11.0,0,0.5,0.0,1000.0,976.0,24.0,0,0,Recovery
237,6/10/2022,19:35:00,Volkov P.,Peretiatko A.,1,3,7,11,8,11,12,10,6.0,11.0,,,0,0.5,1.0,1000.8,1023.2,-22.40000000000009,1,2,Secure
238,6/10/2022,19:45:00,Fafek J.,Rulc L.,3,0,11,7,11,9,11,2,,,,,1,0.5,1.0,999.2,1023.2,-24.0,0,2,Sweep
239,6/10/2022,19:50:00,Crainiucov G.,Kovik I.,2,3,10,12,11,6,12,14,11.0,8.0,9.0,11.0,0,0.5,0.5,1000.8,1000.0,0.7999999999999545,1,1,Neck & Neck
241,6/10/2022,19:55:00,Sachuk S.,Diachenko M.,3,1,11,8,4,11,11,5,11.0,9.0,,,1,0.7143,0.8333,1034.4,1046.7,-12.299999999999955,3,4,Secure
240,6/10/2022,19:55:00,Huchok A.,Budnikov A.,2,3,10,12,5,11,11,9,12.0,10.0,8.0,11.0,0,0.3333,0.6667,988.0,1011.2,-23.200000000000045,0,1,Secure
242,6/10/2022,20:00:00,Miroshnychenko S.,Maliuk S.,3,0,11,3,11,6,13,11,,,,,1,0.75,0.0,1022.3,964.8,57.5,0,0,Sweep
243,6/10/2022,20:05:00,Samofal Y.,Khorolskyi V.,3,2,9,11,11,8,11,9,11.0,13.0,11.0,5.0,1,0.4286,0.3333,989.5,987.2,2.2999999999999545,0,0,Secure
244,6/10/2022,20:05:00,Vilenchyts N.,Honchar Y.,3,1,7,11,12,10,11,8,11.0,5.0,,,1,0.5,0.25,1000.9,977.6,23.299999999999955,2,0,Secure
245,6/10/2022,20:10:00,Novak R.,Svoboda V.,2,3,11,9,3,11,8,11,11.0,8.0,7.0,11.0,0,0.3333,0.3333,988.8,988.8,0.0,1,0,Secure
246,6/10/2022,20:15:00,Pfleger M.,Brichacek D.,3,0,13,11,11,9,11,7,,,,,1,0.0,0.6667,965.7,1012.0,-46.299999999999955,0,2,Sweep
247,6/10/2022,20:20:00,Pashkevich R.,Mischenko S.,3,1,11,3,7,11,11,9,11.0,8.0,,,1,0.6667,0.6667,1011.2,1012.0,-0.7999999999999545,1,1,Secure
248,6/10/2022,20:25:00,Kolos Y.,Korobko V.,0,3,13,15,9,11,4,11,,,,,0,0.3333,1.0,988.0,1035.1,-47.09999999999991,0,3,Sweep
249,6/10/2022,20:25:00,Kyilo V.,Chernyshov D.,3,0,11,8,11,9,11,8,,,,,1,0.3333,0.1667,978.8,958.6,20.199999999999932,0,1,Sweep
250,6/10/2022,20:35:00,Volkov P.,Pereyaslavsky D.,1,3,11,4,9,11,7,11,9.0,11.0,,,0,0.3333,0.3333,989.6,989.7,-0.10000000000002274,0,1,Secure
251,6/10/2022,20:40:00,Melisek M.,Cuba M.,2,3,11,7,5,11,11,9,4.0,11.0,7.0,11.0,0,0.3333,1.0,987.2,1035.2,-48.0,0,3,Secure
252,6/10/2022,20:45:00,Rulc L.,Fafek J.,1,3,11,5,9,11,6,11,2.0,11.0,,,0,0.6667,0.6667,1010.3,1012.0,-1.7000000000000455,0,1,Secure
253,6/10/2022,20:50:00,Crainiucov G.,Dobrzhinsky O.,2,3,5,11,12,10,11,6,9.0,11.0,5.0,11.0,0,0.3333,0.0,988.8,964.8,24.0,0,0,Recovery
255,6/10/2022,20:55:00,Tebenko Y.,Huchok A.,2,3,11,9,11,4,11,13,5.0,11.0,8.0,11.0,0,0.25,0.25,978.5,976.8,1.7000000000000455,1,0,Comeback
254,6/10/2022,20:55:00,Marchuk M.,Sachuk S.,2,3,9,11,7,11,11,9,11.0,7.0,8.0,11.0,0,0.625,0.75,1016.6,1046.8,-30.199999999999932,0,4,Secure
256,6/10/2022,21:05:00,Sokoltsov Y.,Peretiatko A.,3,0,11,5,11,5,11,5,,,,,1,0.6667,1.0,1011.2,1034.5,-23.299999999999955,1,3,Sweep
257,6/10/2022,21:10:00,Polak K.,Provaznik L.,1,3,11,9,3,11,7,11,7.0,11.0,,,0,,,1000.0,1000.0,0.0,0,0,Secure
258,6/10/2022,21:15:00,Rejent S.,Chalupa J.,3,1,11,6,11,8,9,11,11.0,5.0,,,1,,,1000.0,1000.0,0.0,0,0,Secure
259,6/10/2022,21:20:00,Uzun N.,Kovik I.,3,0,11,9,11,4,12,10,,,,,1,0.6667,0.6667,1011.1,1012.0,-0.8999999999999773,0,2,Sweep
260,6/10/2022,21:25:00,Kyilo V.,Hryshchenko O.,3,0,11,9,11,5,11,5,,,,,1,0.4286,0.5714,990.1,1008.2,-18.100000000000023,1,1,Sweep
261,6/10/2022,21:25:00,Okopnyi V.,Korobko V.,1,3,11,3,7,11,8,11,7.0,11.0,,,0,0.5,1.0,999.2,1045.5,-46.299999999999955,0,4,Secure
262,6/10/2022,21:35:00,Samofal Y.,Volkov P.,3,0,11,8,11,4,11,7,,,,,1,0.5,0.25,1001.4,977.6,23.799999999999955,1,0,Sweep
263,6/10/2022,21:40:00,Sabuka D.,Stehlik M.,1,3,11,5,3,11,7,11,8.0,11.0,,,0,,,1000.0,1000.0,0.0,0,0,Secure
264,6/10/2022,21:45:00,Krames J.,Liska T.,1,3,11,6,8,11,8,11,7.0,11.0,,,0,,,1000.0,1000.0,0.0,0,0,Secure
265,6/10/2022,21:50:00,Pashkevich R.,Crainiucov G.,3,2,11,1,9,11,8,11,11.0,8.0,12.0,10.0,1,0.75,0.25,1023.2,976.0,47.200000000000045,2,0,Recovery
266,6/10/2022,21:55:00,Budnikov A.,Kolos Y.,1,3,5,11,5,11,11,7,10.0,12.0,,,0,0.75,0.25,1022.4,977.6,44.799999999999955,2,0,Secure
267,6/10/2022,21:55:00,Diachenko M.,Chernyshov D.,2,3,11,7,8,11,12,10,9.0,11.0,5.0,11.0,0,0.7143,0.1429,1034.2,947.3,86.90000000000009,0,0,Secure
269,6/10/2022,22:05:00,Polak K.,Stehlik M.,2,3,7,11,11,7,8,11,11.0,7.0,9.0,11.0,0,0.0,1.0,988.0,1012.0,-24.0,0,1,Neck & Neck
268,6/10/2022,22:05:00,Khorolskyi V.,Peretiatko A.,3,1,11,5,8,11,11,4,11.0,6.0,,,1,0.25,0.75,975.3,1021.7,-46.40000000000009,0,0,Secure
270,6/10/2022,22:15:00,Rejent S.,Liska T.,2,3,11,6,11,6,6,11,2.0,11.0,9.0,11.0,0,1.0,1.0,1012.0,1012.0,0.0,1,1,Comeback
271,6/10/2022,22:20:00,Mischenko S.,Kovik I.,3,1,11,9,8,11,11,7,12.0,10.0,,,1,0.5,0.5,1000.0,1000.0,0.0,0,0,Secure
272,6/10/2022,22:25:00,Marchuk M.,Kyilo V.,2,3,10,12,11,13,13,11,11.0,9.0,7.0,11.0,0,0.5556,0.5,1005.7,1002.7,3.0,0,2,Secure
273,6/10/2022,22:35:00,Pereyaslavsky D.,Sokoltsov Y.,1,3,10,12,11,13,11,6,7.0,11.0,,,0,0.5,0.75,1001.7,1024.0,-22.299999999999955,2,2,Secure
274,6/10/2022,22:40:00,Sabuka D.,Provaznik L.,1,3,11,13,7,11,13,11,11.0,13.0,,,0,0.0,1.0,988.0,1012.0,-24.0,0,1,Secure
275,6/10/2022,22:45:00,Krames J.,Chalupa J.,0,3,8,11,11,13,13,15,,,,,0,0.0,0.0,988.0,988.0,0.0,0,0,Sweep
276,6/10/2022,22:50:00,Dobrzhinsky O.,Uzun N.,0,3,11,13,11,13,9,11,,,,,0,0.25,0.75,977.7,1023.2,-45.5,1,1,Sweep
277,6/10/2022,22:55:00,Sachuk S.,Chernyshov D.,3,2,8,11,10,12,11,7,11.0,9.0,14.0,12.0,1,0.7778,0.25,1057.8,962.2,95.59999999999991,5,1,Comeback
278,6/10/2022,23:00:00,Verbianyi V.,Pavlyuk O.,3,1,11,8,11,6,7,11,11.0,9.0,,,1,,,1000.0,1000.0,0.0,0,0,Secure
279,6/10/2022,23:10:00,Polak K.,Sabuka D.,0,3,5,11,9,11,6,11,,,,,0,0.0,0.0,976.8,976.8,0.0,0,0,Sweep
280,6/10/2022,23:15:00,Rejent S.,Krames J.,2,3,9,11,9,11,11,9,11.0,9.0,5.0,11.0,0,0.5,0.0,1000.0,976.0,24.0,0,0,Secure
281,6/10/2022,23:25:00,Hryshchenko O.,Diachenko M.,3,0,11,5,11,3,13,11,,,,,1,0.5,0.625,995.6,1019.3,-23.699999999999932,0,0,Sweep
283,6/10/2022,23:30:00,Stehlik M.,Provaznik L.,0,3,14,16,2,11,5,11,,,,,0,1.0,1.0,1023.2,1023.2,0.0,2,2,Sweep
282,6/10/2022,23:30:00,Kistechko M.,Lyevshyn V.,2,3,7,11,11,8,11,9,12.0,14.0,6.0,11.0,0,,,1000.0,1000.0,0.0,0,0,Recovery
284,6/10/2022,23:45:00,Liska T.,Chalupa J.,3,0,11,9,11,2,11,7,,,,,1,1.0,0.5,1024.0,1000.0,24.0,2,1,Sweep
285,6/11/2022,0:00:00,Danyliuk N.,Pavlyuk O.,3,1,11,9,8,11,11,8,11.0,9.0,,,1,,0.0,1000.0,988.0,12.0,0,0,Secure
286,6/11/2022,0:05:00,Bielokon Y.,Melashenko O.,3,1,14,12,8,11,11,4,15.0,13.0,,,1,,,1000.0,1000.0,0.0,0,0,Secure
287,6/11/2022,0:10:00,Sabuka D.,Polak K.,3,0,11,6,11,8,11,9,,,,,1,0.3333,0.0,988.8,964.8,24.0,1,0,Sweep
288,6/11/2022,0:15:00,Krames J.,Rejent S.,3,0,11,5,11,4,11,7,,,,,1,0.3333,0.3333,988.8,987.2,1.599999999999909,1,0,Sweep
289,6/11/2022,0:25:00,Chelpanov S.,Kurischenko Y.,0,3,8,11,9,11,7,11,,,,,0,,,1000.0,1000.0,0.0,0,0,Sweep
290,6/11/2022,0:30:00,Verbianyi V.,Kistechko M.,3,2,8,11,10,12,11,7,13.0,11.0,11.0,7.0,1,1.0,0.0,1012.0,988.0,24.0,1,0,Comeback
291,6/11/2022,0:40:00,Provaznik L.,Stehlik M.,2,3,8,11,11,7,14,12,8.0,11.0,8.0,11.0,0,1.0,0.6667,1035.2,1011.2,24.0,3,0,Recovery
292,6/11/2022,0:45:00,Chalupa J.,Liska T.,0,3,8,11,8,11,4,11,,,,,0,0.3333,1.0,988.8,1035.2,-46.40000000000009,0,3,Sweep
293,6/11/2022,0:50:00,Yushko R.,Husiev V.,0,3,7,11,9,11,7,11,,,,,0,,,1000.0,1000.0,0.0,0,0,Sweep
294,6/11/2022,0:55:00,Bondarenko S.,Kovalchuk O.,0,3,4,11,11,13,8,11,,,,,0,,,1000.0,1000.0,0.0,0,0,Sweep
